Trial ID,Test Method,Item ID,Item Format,Item Brand,Item Name,Item Description Refined,Material Class I,Material Class II,Material Class III,% Residuals (Mass),% Residuals (Area),Technology
CASP005-01,Mesh Bag,V,Cutlery,BÉSICS®,"CPLA Spoon 6""","BÉSICS® Spoon 6""",Biopolymer,Rigid Biopolymer (> 0.75mm),CPLA,0.0,0.0,Covered or Extended Aerated Static Pile
CASP005-01,Mesh Bag,V,Cutlery,BÉSICS®,"CPLA Spoon 6""","BÉSICS® Spoon 6""",Biopolymer,Rigid Biopolymer (> 0.75mm),CPLA,0.0,0.0,Covered or Extended Aerated Static Pile
CASP005-01,Mesh Bag,V,Cutlery,BÉSICS®,"CPLA Spoon 6""","BÉSICS® Spoon 6""",Biopolymer,Rigid Biopolymer (> 0.75mm),CPLA,0.0,0.0,Covered or Extended Aerated Static Pile
CASP006-01,Mesh Bag,V,Cutlery,BÉSICS®,"CPLA Spoon 6""","BÉSICS® Spoon 6""",Biopolymer,Rigid Biopolymer (> 0.75mm),CPLA,0.0,0.0,Covered or Extended Aerated Static Pile
CASP006-01,Mesh Bag,V,Cutlery,BÉSICS®,"CPLA Spoon 6""","BÉSICS® Spoon 6""",Biopolymer,Rigid Biopolymer (> 0.75mm),CPLA,0.0,0.0,Covered or Extended Aerated Static Pile
CASP006-01,Mesh Bag,V,Cutlery,BÉSICS®,"CPLA Spoon 6""","BÉSICS® Spoon 6""",Biopolymer,Rigid Biopolymer (> 0.75mm),CPLA,0.0,0.0,Covered or Extended Aerated Static Pile
CASP006-01,Mesh Bag,V,Cutlery,BÉSICS®,"CPLA Spoon 6""","BÉSICS® Spoon 6""",Biopolymer,Rigid Biopolymer (> 0.75mm),CPLA,0.0,0.0,Covered or Extended Aerated Static Pile
CASP006-01,Mesh Bag,V,Cutlery,BÉSICS®,"CPLA Spoon 6""","BÉSICS® Spoon 6""",Biopolymer,Rigid Biopolymer (> 0.75mm),CPLA,0.0,0.0,Covered or Extended Aerated Static Pile
CASP006-01,Mesh Bag,V,Cutlery,BÉSICS®,"CPLA Spoon 6""","BÉSICS® Spoon 6""",Biopolymer,Rigid Biopolymer (> 0.75mm),CPLA,0.0,0.0,Covered or Extended Aerated Static Pile
CASP006-01,Mesh Bag,V,Cutlery,BÉSICS®,"CPLA Spoon 6""","BÉSICS® Spoon 6""",Biopolymer,Rigid Biopolymer (> 0.75mm),CPLA,0.0,0.0,Covered or Extended Aerated Static Pile
CASP006-01,Mesh Bag,V,Cutlery,BÉSICS®,"CPLA Spoon 6""","BÉSICS® Spoon 6""",Biopolymer,Rigid Biopolymer (> 0.75mm),CPLA,0.0,0.0,Covered or Extended Aerated Static Pile
CASP006-01,Mesh Bag,V,Cutlery,BÉSICS®,"CPLA Spoon 6""","BÉSICS® Spoon 6""",Biopolymer,Rigid Biopolymer (> 0.75mm),CPLA,0.0,0.0,Covered or Extended Aerated Static Pile
CASP006-01,Mesh Bag,V,Cutlery,BÉSICS®,"CPLA Spoon 6""","BÉSICS® Spoon 6""",Biopolymer,Rigid Biopolymer (> 0.75mm),CPLA,0.0,0.0,Covered or Extended Aerated Static Pile
EASP001-01,Bulk Dose,V,Cutlery,BÉSICS®,"CPLA Spoon 6""","BÉSICS® Spoon 6""",Biopolymer,Rigid Biopolymer (> 0.75mm),CPLA,0.0,0.0,Covered or Extended Aerated Static Pile
EASP002-01,Mesh Bag,V,Cutlery,BÉSICS®,"CPLA Spoon 6""","BÉSICS® Spoon 6""",Biopolymer,Rigid Biopolymer (> 0.75mm),CPLA,0.0,0.0,Covered or Extended Aerated Static Pile
EASP002-01,Mesh Bag,V,Cutlery,BÉSICS®,"CPLA Spoon 6""","BÉSICS® Spoon 6""",Biopolymer,Rigid Biopolymer (> 0.75mm),CPLA,0.0,0.0,Covered or Extended Aerated Static Pile
EASP002-01,Mesh Bag,V,Cutlery,BÉSICS®,"CPLA Spoon 6""","BÉSICS® Spoon 6""",Biopolymer,Rigid Biopolymer (> 0.75mm),CPLA,0.0,0.0,Covered or Extended Aerated Static Pile
EASP002-01,Mesh Bag,V,Cutlery,BÉSICS®,"CPLA Spoon 6""","BÉSICS® Spoon 6""",Biopolymer,Rigid Biopolymer (> 0.75mm),CPLA,0.0,0.0,Covered or Extended Aerated Static Pile
EASP002-01,Mesh Bag,V,Cutlery,BÉSICS®,"CPLA Spoon 6""","BÉSICS® Spoon 6""",Biopolymer,Rigid Biopolymer (> 0.75mm),CPLA,0.0,0.0,Covered or Extended Aerated Static Pile
EASP003-01,Mesh Bag,V,Cutlery,BÉSICS®,"CPLA Spoon 6""","BÉSICS® Spoon 6""",Biopolymer,Rigid Biopolymer (> 0.75mm),CPLA,0.0,0.0,Covered or Extended Aerated Static Pile
EASP003-01,Mesh Bag,V,Cutlery,BÉSICS®,"CPLA Spoon 6""","BÉSICS® Spoon 6""",Biopolymer,Rigid Biopolymer (> 0.75mm),CPLA,0.0,0.0,Covered or Extended Aerated Static Pile
EASP003-01,Mesh Bag,V,Cutlery,BÉSICS®,"CPLA Spoon 6""","BÉSICS® Spoon 6""",Biopolymer,Rigid Biopolymer (> 0.75mm),CPLA,0.0,0.0,Covered or Extended Aerated Static Pile
EASP003-01,Mesh Bag,V,Cutlery,BÉSICS®,"CPLA Spoon 6""","BÉSICS® Spoon 6""",Biopolymer,Rigid Biopolymer (> 0.75mm),CPLA,0.0,0.0,Covered or Extended Aerated Static Pile
EASP003-01,Mesh Bag,V,Cutlery,BÉSICS®,"CPLA Spoon 6""","BÉSICS® Spoon 6""",Biopolymer,Rigid Biopolymer (> 0.75mm),CPLA,0.0,0.0,Covered or Extended Aerated Static Pile
IV002-01,Bulk Dose,V,Cutlery,BÉSICS®,"CPLA Spoon 6""","BÉSICS® Spoon 6""",Biopolymer,Rigid Biopolymer (> 0.75mm),CPLA,0.028900108794739712,0.007769355945295182,In-Vessel
WR004-01,Mesh Bag,V,Cutlery,BÉSICS®,"CPLA Spoon 6""","BÉSICS® Spoon 6""",Biopolymer,Rigid Biopolymer (> 0.75mm),CPLA,0.5318625174175567,,Windrow
WR004-01,Mesh Bag,V,Cutlery,BÉSICS®,"CPLA Spoon 6""","BÉSICS® Spoon 6""",Biopolymer,Rigid Biopolymer (> 0.75mm),CPLA,0.0,,Windrow
WR004-01,Mesh Bag,V,Cutlery,BÉSICS®,"CPLA Spoon 6""","BÉSICS® Spoon 6""",Biopolymer,Rigid Biopolymer (> 0.75mm),CPLA,0.5797607988852763,,Windrow
WR004-01,Mesh Bag,V,Cutlery,BÉSICS®,"CPLA Spoon 6""","BÉSICS® Spoon 6""",Biopolymer,Rigid Biopolymer (> 0.75mm),CPLA,0.0,,Windrow
WR004-01,Mesh Bag,V,Cutlery,BÉSICS®,"CPLA Spoon 6""","BÉSICS® Spoon 6""",Biopolymer,Rigid Biopolymer (> 0.75mm),CPLA,0.45365768694844394,,Windrow
WR005-01,Mesh Bag,V,Cutlery,BÉSICS®,"CPLA Spoon 6""","BÉSICS® Spoon 6""",Biopolymer,Rigid Biopolymer (> 0.75mm),CPLA,0.0,0.0,Windrow
WR005-01,Mesh Bag,V,Cutlery,BÉSICS®,"CPLA Spoon 6""","BÉSICS® Spoon 6""",Biopolymer,Rigid Biopolymer (> 0.75mm),CPLA,0.0,0.0,Windrow
WR005-01,Mesh Bag,V,Cutlery,BÉSICS®,"CPLA Spoon 6""","BÉSICS® Spoon 6""",Biopolymer,Rigid Biopolymer (> 0.75mm),CPLA,0.0,0.0,Windrow
WR005-01,Mesh Bag,V,Cutlery,BÉSICS®,"CPLA Spoon 6""","BÉSICS® Spoon 6""",Biopolymer,Rigid Biopolymer (> 0.75mm),CPLA,0.0,0.0,Windrow
ASP001-01,Mesh Bag,K,Clamshell,Brand H,Bagasse Clamshell 9x9,Bagasse Clamshell 9x9,Fiber,Unlined Fiber,Unlined Sugarcane Fibre (bagasse) PFAS Free,1.08,0.634,Aerated Static Pile
ASP001-01,Mesh Bag,K,Clamshell,Brand H,Bagasse Clamshell 9x9,Bagasse Clamshell 9x9,Fiber,Unlined Fiber,Unlined Sugarcane Fibre (bagasse) PFAS Free,1.072,0.677,Aerated Static Pile
ASP001-01,Mesh Bag,K,Clamshell,Brand H,Bagasse Clamshell 9x9,Bagasse Clamshell 9x9,Fiber,Unlined Fiber,Unlined Sugarcane Fibre (bagasse) PFAS Free,1.074,0.617,Aerated Static Pile
