facility_ID,trial_ID,bag_ID,item_ID,trial_stage,mass_resid_%,sa_resid_%,treated_mass_resid_%
1,WR004-01,B-10,23,First Removal,0.0,0.0,
1,WR004-01,B-6,23,First Removal,0.0,0.0,
1,WR004-01,B-7,23,First Removal,0.0,0.0,
1,WR004-01,B-8,23,First Removal,0.0,0.0,
1,WR004-01,B-9,23,First Removal,0.0,0.0,
1,WR004-01,B-1,23,Second Removal,0.0,0.0,
1,WR004-01,B-2,23,Second Removal,0.0,0.0,
1,WR004-01,B-3,23,Second Removal,0.0,0.0,
1,WR004-01,B-4,23,Second Removal,0.0,0.0,
1,WR004-01,B-5,23,Second Removal,0.0,0.0,
2,CASP005-01,B-1,23,First Removal,0.0,0.0,
2,CASP005-01,B-2,23,First Removal,0.0,0.0,
2,CASP005-01,B-4,23,First Removal,0.0,0.0,
2,CASP005-01,B-5,23,First Removal,0.0,0.0,
2,CASP005-01,B-8,23,First Removal,0.0,0.0,
2,CASP005-01,B-3,23,Second Removal,0.0,0.0,
2,CASP005-01,B-6,23,Second Removal,0.0,0.0,
2,CASP005-01,B-7,23,Second Removal,0.0,0.0,
2,CASP005-01,B-9,23,Second Removal,0.0,0.0,
5,EASP002-01,B-2,23,First Removal,0.0,0.0,
5,EASP002-01,B-5,23,First Removal,0.0,0.0,
5,EASP002-01,B-6,23,First Removal,0.0,0.0,
5,EASP002-01,B-7,23,First Removal,0.0,0.0,
5,EASP002-01,B-8,23,First Removal,0.0,0.0,
5,EASP002-01,B-1,23,Second Removal,0.0,0.0,
5,EASP002-01,B-10,23,Second Removal,0.0,0.0,
5,EASP002-01,B-3,23,Second Removal,0.0,0.0,
5,EASP002-01,B-4,23,Second Removal,0.0,0.0,
5,EASP002-01,B-8,23,Second Removal,0.0,0.0,
6,CASP006-01,B-10,23,First Removal,0.0,0.0,
6,CASP006-01,B-6,23,First Removal,214.4,141.8,
6,CASP006-01,B-7,23,First Removal,0.0,0.0,
6,CASP006-01,B-8,23,First Removal,0.0,0.0,
6,CASP006-01,B-9,23,First Removal,0.0,0.0,
6,CASP006-01,B-1,23,Second Removal,0.0,0.0,
6,CASP006-01,B-2,23,Second Removal,0.0,0.0,
6,CASP006-01,B-3,23,Second Removal,0.0,0.0,
6,CASP006-01,B-4,23,Second Removal,0.0,0.0,
6,CASP006-01,B-5,23,Second Removal,0.0,0.0,
7,CASP004-02,B-3,23,First Removal,97.7,73.6,
7,CASP004-02,B-4,23,First Removal,0.0,0.0,
7,CASP004-02,B-8,23,First Removal,0.0,0.0,
7,CASP004-02,B-9,23,First Removal,88.0,59.0,
7,CASP004-02,B-1,23,Second Removal,0.0,0.0,
7,CASP004-02,B-5,23,Second Removal,0.0,0.0,
7,CASP004-02,B-6,23,Second Removal,0.0,0.0,
7,CASP004-02,B-7,23,Second Removal,0.0,0.0,
8,ASP001-01,B-1,23,First Removal,0.0,0.0,
8,ASP001-01,B-2,23,First Removal,16.9,27.7,
8,ASP001-01,B-3,23,First Removal,0.0,0.0,
8,ASP001-01,B-4,23,First Removal,0.0,0.0,
8,ASP001-01,B-5,23,First Removal,0.0,0.0,
8,ASP001-01,B-10,23,Second Removal,0.0,0.0,
8,ASP001-01,B-6,23,Second Removal,0.0,0.0,
8,ASP001-01,B-7,23,Second Removal,0.0,0.0,
8,ASP001-01,B-8,23,Second Removal,0.0,0.0,
8,ASP001-01,B-9,23,Second Removal,0.0,0.0,
9,EASP003-01,B-1,23,First Removal,0.0,0.0,
9,EASP003-01,B-2,23,First Removal,0.0,0.0,
9,EASP003-01,B-4,23,First Removal,0.0,0.0,
9,EASP003-01,B-5,23,First Removal,0.0,0.0,
9,EASP003-01,B-6,23,First Removal,0.0,0.0,
9,EASP003-01,B-10,23,Second Removal,0.0,0.0,
9,EASP003-01,B-3,23,Second Removal,0.0,0.0,
9,EASP003-01,B-7,23,Second Removal,0.0,0.0,
9,EASP003-01,B-8,23,Second Removal,0.0,0.0,
9,EASP003-01,B-9,23,Second Removal,0.0,0.0,
10,WR005-01,B-10,23,First Removal,0.0,0.0,
10,WR005-01,B-2,23,First Removal,0.0,0.0,
10,WR005-01,B-4,23,First Removal,98.0,49.3,
10,WR005-01,B-6,23,First Removal,0.0,0.0,
10,WR005-01,B-7,23,First Removal,0.0,0.0,
10,WR005-01,B-1,23,Second Removal,0.0,0.0,
10,WR005-01,B-3,23,Second Removal,0.0,0.0,
10,WR005-01,B-5,23,Second Removal,0.0,0.0,
10,WR005-01,B-9,23,Second Removal,0.0,0.0,
3,EASP001-01,,23,First Removal,0.0,0.0,
3,EASP001-01,,23,Second Removal,0.0,0.0,
4,IV002-01,,23,First Removal,38.7,1.4,
4,IV002-01,,23,Second Removal,0.0,0.0,
1,WR004-01,B-10,5,First Removal,92.4,73.9,
1,WR004-01,B-6,5,First Removal,60.3,40.9,
1,WR004-01,B-7,5,First Removal,87.1,64.9,
1,WR004-01,B-8,5,First Removal,94.6,73.5,
1,WR004-01,B-9,5,First Removal,84.8,60.8,
1,WR004-01,B-1,5,Second Removal,76.6,36.0,
1,WR004-01,B-2,5,Second Removal,56.6,23.6,
1,WR004-01,B-3,5,Second Removal,16.0,10.4,
1,WR004-01,B-4,5,Second Removal,49.5,26.2,
1,WR004-01,B-5,5,Second Removal,79.4,40.5,
2,CASP005-01,B-,5,First Removal,72.5,37.0,
2,CASP005-01,B-1,5,First Removal,198.3,75.5,
2,CASP005-01,B-2,5,First Removal,179.7,63.0,
2,CASP005-01,B-4,5,First Removal,135.2,50.9,
2,CASP005-01,B-5,5,First Removal,107.7,61.4,
2,CASP005-01,B-8,5,First Removal,106.5,51.7,
2,CASP005-01,B-3,5,Second Removal,172.8,62.5,
2,CASP005-01,B-6,5,Second Removal,127.8,45.3,
2,CASP005-01,B-7,5,Second Removal,126.7,60.8,
2,CASP005-01,B-9,5,Second Removal,129.8,61.1,
5,EASP002-01,B-2,5,First Removal,11.2,59.7,
5,EASP002-01,B-5,5,First Removal,119.2,70.5,
5,EASP002-01,B-6,5,First Removal,120.5,73.3,
5,EASP002-01,B-7,5,First Removal,131.7,76.9,
5,EASP002-01,B-8,5,First Removal,115.3,66.2,
5,EASP002-01,B-1,5,Second Removal,77.0,39.4,
5,EASP002-01,B-10,5,Second Removal,45.5,24.9,
5,EASP002-01,B-3,5,Second Removal,64.0,30.5,
5,EASP002-01,B-4,5,Second Removal,31.0,15.5,
5,EASP002-01,B-8,5,Second Removal,45.0,20.4,
6,CASP006-01,B-10,5,First Removal,109.5,61.1,
6,CASP006-01,B-6,5,First Removal,179.7,71.6,
6,CASP006-01,B-7,5,First Removal,142.6,72.1,
6,CASP006-01,B-8,5,First Removal,120.6,73.9,
6,CASP006-01,B-9,5,First Removal,171.2,78.8,
6,CASP006-01,B-1,5,Second Removal,28.4,11.6,
6,CASP006-01,B-2,5,Second Removal,70.8,31.7,
6,CASP006-01,B-3,5,Second Removal,94.5,41.9,
6,CASP006-01,B-4,5,Second Removal,56.2,23.5,
6,CASP006-01,B-5,5,Second Removal,162.0,53.8,
7,CASP004-02,B-2,5,First Removal,18.0,16.4,
7,CASP004-02,B-3,5,First Removal,65.9,38.9,
7,CASP004-02,B-4,5,First Removal,40.9,14.9,
7,CASP004-02,B-8,5,First Removal,21.3,10.3,
7,CASP004-02,B-1,5,Second Removal,0.0,0.0,
7,CASP004-02,B-5,5,Second Removal,50.9,38.3,
7,CASP004-02,B-6,5,Second Removal,0.0,0.0,
7,CASP004-02,B-7,5,Second Removal,36.2,20.2,
8,ASP001-01,B-1,5,First Removal,66.0,35.4,
8,ASP001-01,B-2,5,First Removal,111.5,71.4,
8,ASP001-01,B-4,5,First Removal,131.6,69.3,
8,ASP001-01,B-5,5,First Removal,112.9,60.9,
8,ASP001-01,B-10,5,Second Removal,108.0,63.4,
8,ASP001-01,B-6,5,Second Removal,107.2,67.7,
8,ASP001-01,B-7,5,Second Removal,107.4,61.7,
8,ASP001-01,B-8,5,Second Removal,67.0,39.9,
8,ASP001-01,B-9,5,Second Removal,99.2,63.7,
9,EASP003-01,B-1,5,First Removal,110.3,61.4,
9,EASP003-01,B-2,5,First Removal,117.7,74.0,
9,EASP003-01,B-4,5,First Removal,141.4,80.2,
9,EASP003-01,B-5,5,First Removal,119.0,79.3,
9,EASP003-01,B-6,5,First Removal,66.2,71.8,
9,EASP003-01,B-10,5,Second Removal,104.0,72.2,
9,EASP003-01,B-3,5,Second Removal,106.8,67.4,
9,EASP003-01,B-7,5,Second Removal,111.7,67.1,
9,EASP003-01,B-8,5,Second Removal,108.7,69.6,
9,EASP003-01,B-9,5,Second Removal,109.9,72.0,
10,WR005-01,B-10,5,First Removal,38.6,22.0,
10,WR005-01,B-2,5,First Removal,46.9,25.3,
10,WR005-01,B-4,5,First Removal,21.2,9.9,
10,WR005-01,B-6,5,First Removal,14.6,9.5,
10,WR005-01,B-7,5,First Removal,0.0,0.0,
10,WR005-01,B-1,5,Second Removal,0.0,0.0,
10,WR005-01,B-3,5,Second Removal,0.0,0.0,
10,WR005-01,B-5,5,Second Removal,12.0,7.1,
10,WR005-01,B-9,5,Second Removal,1.9,1.4,
3,EASP001-01,,5,First Removal,12.2,1.1,
3,EASP001-01,,5,Second Removal,7.8,0.9,
4,IV002-01,,5,First Removal,0.0,0.0,
4,IV002-01,,5,Second Removal,0.0,0.0,
1,WR004-01,A-10,20,First Removal,98.6,61.8,
1,WR004-01,A-6,20,First Removal,69.6,57.9,
1,WR004-01,A-7,20,First Removal,93.3,82.8,
1,WR004-01,A-8,20,First Removal,90.9,60.5,
1,WR004-01,A-9,20,First Removal,92.8,78.6,
1,WR004-01,B-10,20,First Removal,47.6,21.1,
1,WR004-01,B-6,20,First Removal,60.3,36.5,
1,WR004-01,B-7,20,First Removal,50.6,31.6,
1,WR004-01,B-8,20,First Removal,124.9,62.3,
1,WR004-01,B-9,20,First Removal,88.8,49.7,
1,WR004-01,C-10,20,First Removal,90.9,74.4,
1,WR004-01,C-6,20,First Removal,101.6,85.8,
1,WR004-01,C-7,20,First Removal,100.2,85.6,
1,WR004-01,C-8,20,First Removal,105.7,88.9,
1,WR004-01,C-9,20,First Removal,71.2,52.0,
1,WR004-01,A-1,20,Second Removal,70.5,39.6,
1,WR004-01,A-2,20,Second Removal,107.5,53.1,
1,WR004-01,A-3,20,Second Removal,90.3,60.6,
1,WR004-01,B-1,20,Second Removal,45.6,17.1,
1,WR004-01,B-2,20,Second Removal,79.2,41.6,
1,WR004-01,B-4,20,Second Removal,0.0,0.0,
1,WR004-01,B-5,20,Second Removal,41.4,20.3,
1,WR004-01,C-1,20,Second Removal,44.8,20.5,
1,WR004-01,C-2,20,Second Removal,84.9,21.4,
1,WR004-01,C-3,20,Second Removal,0.0,0.0,
1,WR004-01,C-4,20,Second Removal,104.1,31.4,
1,WR004-01,C-5,20,Second Removal,88.0,34.5,
2,CASP005-01,A-2,20,First Removal,176.4,83.3,
2,CASP005-01,A-4,20,First Removal,0.0,0.0,
2,CASP005-01,A-5,20,First Removal,129.9,77.1,
2,CASP005-01,A-7,20,First Removal,110.2,63.9,
2,CASP005-01,A-9,20,First Removal,101.7,68.5,
2,CASP005-01,B-1,20,First Removal,152.3,67.9,
2,CASP005-01,B-2,20,First Removal,157.6,77.3,
2,CASP005-01,B-4,20,First Removal,104.5,35.2,
2,CASP005-01,B-5,20,First Removal,104.7,71.5,
2,CASP005-01,B-8,20,First Removal,111.2,63.8,
2,CASP005-01,C-1,20,First Removal,131.1,44.8,
2,CASP005-01,C-2,20,First Removal,118.4,65.6,
2,CASP005-01,C-4,20,First Removal,177.2,83.8,
2,CASP005-01,C-5,20,First Removal,122.4,46.5,
2,CASP005-01,C-9,20,First Removal,134.9,72.6,
2,CASP005-01,A-10,20,Second Removal,107.1,53.5,
2,CASP005-01,A-3,20,Second Removal,134.4,80.4,
2,CASP005-01,A-6,20,Second Removal,116.6,68.3,
2,CASP005-01,A-8,20,Second Removal,108.8,75.3,
2,CASP005-01,B-3,20,Second Removal,134.2,74.0,
2,CASP005-01,B-6,20,Second Removal,130.9,68.7,
2,CASP005-01,B-7,20,Second Removal,117.3,60.0,
2,CASP005-01,B-9,20,Second Removal,99.2,63.6,
2,CASP005-01,C-10,20,Second Removal,78.3,28.7,
2,CASP005-01,C-3,20,Second Removal,138.4,69.1,
2,CASP005-01,C-6,20,Second Removal,140.9,45.0,
2,CASP005-01,C-7,20,Second Removal,124.5,51.7,
2,CASP005-01,C-8,20,Second Removal,72.0,38.7,
5,EASP002-01,A-1,20,First Removal,109.7,68.0,
5,EASP002-01,A-10,20,First Removal,116.3,64.9,
5,EASP002-01,A-4,20,First Removal,118.3,62.8,
5,EASP002-01,A-6,20,First Removal,116.0,76.2,
5,EASP002-01,A-8,20,First Removal,118.3,79.2,
5,EASP002-01,B-2,20,First Removal,106.8,62.9,
5,EASP002-01,B-5,20,First Removal,121.2,65.0,
5,EASP002-01,B-6,20,First Removal,130.6,80.5,
5,EASP002-01,B-7,20,First Removal,117.0,76.0,
5,EASP002-01,B-8,20,First Removal,122.8,87.4,
5,EASP002-01,C-10,20,First Removal,126.8,80.3,
5,EASP002-01,C-3,20,First Removal,114.0,49.2,
5,EASP002-01,C-7,20,First Removal,116.5,81.6,
5,EASP002-01,C-8,20,First Removal,110.0,87.5,
5,EASP002-01,C-9,20,First Removal,118.3,87.4,
5,EASP002-01,A-2,20,Second Removal,7.3,3.4,
5,EASP002-01,A-3,20,Second Removal,142.1,40.9,
5,EASP002-01,A-5,20,Second Removal,160.6,97.3,
5,EASP002-01,A-7,20,Second Removal,0.0,0.0,
5,EASP002-01,A-9,20,Second Removal,13.8,2.7,
5,EASP002-01,B-1,20,Second Removal,0.0,0.0,
5,EASP002-01,B-10,20,Second Removal,0.0,0.0,
5,EASP002-01,B-3,20,Second Removal,105.1,68.3,
5,EASP002-01,B-8,20,Second Removal,27.2,9.9,
5,EASP002-01,C-1,20,Second Removal,0.0,0.0,
5,EASP002-01,C-2,20,Second Removal,1.5,0.3,
5,EASP002-01,C-4,20,Second Removal,19.0,3.5,
5,EASP002-01,C-5,20,Second Removal,71.4,40.5,
5,EASP002-01,C-6,20,Second Removal,51.0,14.6,
6,CASP006-01,A-10,20,First Removal,144.1,71.4,
6,CASP006-01,A-6,20,First Removal,109.0,79.0,
6,CASP006-01,A-7,20,First Removal,125.4,82.9,
6,CASP006-01,A-8,20,First Removal,127.8,84.9,
6,CASP006-01,A-9,20,First Removal,124.9,82.8,
6,CASP006-01,B-10,20,First Removal,158.5,79.2,
6,CASP006-01,B-6,20,First Removal,112.9,70.2,
6,CASP006-01,B-7,20,First Removal,125.9,79.9,
6,CASP006-01,B-8,20,First Removal,144.5,82.6,
6,CASP006-01,B-9,20,First Removal,111.4,77.9,
6,CASP006-01,C-10,20,First Removal,123.5,89.7,
6,CASP006-01,C-6,20,First Removal,139.6,83.6,
6,CASP006-01,C-7,20,First Removal,145.4,77.4,
6,CASP006-01,C-8,20,First Removal,120.0,100.4,
6,CASP006-01,C-9,20,First Removal,124.1,85.5,
6,CASP006-01,A-2,20,Second Removal,106.4,69.3,
6,CASP006-01,A-4,20,Second Removal,127.0,53.9,
6,CASP006-01,B-1,20,Second Removal,0.0,0.0,
6,CASP006-01,B-2,20,Second Removal,136.9,80.2,
6,CASP006-01,B-3,20,Second Removal,128.3,86.0,
6,CASP006-01,B-4,20,Second Removal,0.0,0.0,
6,CASP006-01,B-5,20,Second Removal,118.1,72.2,
6,CASP006-01,C-1,20,Second Removal,0.0,0.0,
6,CASP006-01,C-2,20,Second Removal,110.1,65.1,
6,CASP006-01,C-3,20,Second Removal,137.6,61.2,
6,CASP006-01,C-4,20,Second Removal,0.0,0.0,
6,CASP006-01,C-5,20,Second Removal,116.3,72.6,
7,CASP004-02,A-1,20,First Removal,42.1,10.8,
7,CASP004-02,A-10,20,First Removal,40.5,19.6,
7,CASP004-02,A-4,20,First Removal,56.7,38.9,
7,CASP004-02,A-5,20,First Removal,61.9,43.4,
7,CASP004-02,A-7,20,First Removal,86.6,57.6,
7,CASP004-02,B-2,20,First Removal,60.0,42.8,
7,CASP004-02,B-3,20,First Removal,13.3,4.7,
7,CASP004-02,B-4,20,First Removal,0.0,0.0,
7,CASP004-02,B-8,20,First Removal,67.3,16.0,
7,CASP004-02,C-10,20,First Removal,133.5,59.6,
7,CASP004-02,C-5,20,First Removal,25.0,11.5,
7,CASP004-02,C-7,20,First Removal,116.5,87.5,
7,CASP004-02,C-8,20,First Removal,86.6,46.5,
7,CASP004-02,A-2,20,Second Removal,163.7,63.2,
7,CASP004-02,A-3,20,Second Removal,69.2,36.8,
7,CASP004-02,A-6,20,Second Removal,49.0,17.8,
7,CASP004-02,A-8,20,Second Removal,70.7,21.7,
7,CASP004-02,A-9,20,Second Removal,39.3,6.3,
7,CASP004-02,B-1,20,Second Removal,50.5,8.4,
7,CASP004-02,B-5,20,Second Removal,31.2,9.7,
7,CASP004-02,B-6,20,Second Removal,173.6,52.4,
7,CASP004-02,B-7,20,Second Removal,0.0,0.0,
7,CASP004-02,C-1,20,Second Removal,0.0,0.0,
7,CASP004-02,C-2,20,Second Removal,109.1,72.1,
7,CASP004-02,C-3,20,Second Removal,118.3,69.6,
7,CASP004-02,C-6,20,Second Removal,91.4,72.9,
7,CASP004-02,C-9,20,Second Removal,148.2,32.6,
8,ASP001-01,A-1,20,First Removal,117.2,85.4,
8,ASP001-01,A-2,20,First Removal,122.9,85.8,
8,ASP001-01,A-3,20,First Removal,112.4,54.7,
8,ASP001-01,A-5,20,First Removal,121.0,73.6,
8,ASP001-01,B-4,20,First Removal,123.9,71.9,
8,ASP001-01,C-1,20,First Removal,118.1,44.0,
8,ASP001-01,C-2,20,First Removal,116.9,45.4,
8,ASP001-01,C-3,20,First Removal,115.7,70.7,
8,ASP001-01,C-4,20,First Removal,121.5,76.5,
8,ASP001-01,C-5,20,First Removal,111.1,74.5,
8,ASP001-01,A-6,20,Second Removal,47.5,84.8,
8,ASP001-01,A-7,20,Second Removal,0.0,80.9,
8,ASP001-01,A-8,20,Second Removal,115.2,59.4,
8,ASP001-01,A-9,20,Second Removal,118.4,68.7,
8,ASP001-01,B-10,20,Second Removal,81.6,55.7,
8,ASP001-01,B-6,20,Second Removal,113.6,67.9,
8,ASP001-01,B-7,20,Second Removal,72.1,35.8,
8,ASP001-01,B-8,20,Second Removal,121.3,73.9,
8,ASP001-01,B-9,20,Second Removal,97.4,47.8,
8,ASP001-01,C-10,20,Second Removal,109.4,79.8,
8,ASP001-01,C-6,20,Second Removal,97.9,58.9,
8,ASP001-01,C-7,20,Second Removal,97.1,42.3,
8,ASP001-01,C-8,20,Second Removal,96.2,52.9,
8,ASP001-01,C-9,20,Second Removal,105.6,72.9,
9,EASP003-01,A-10,20,First Removal,170.6,58.4,
9,EASP003-01,A-2,20,First Removal,102.8,64.1,
9,EASP003-01,A-4,20,First Removal,0.0,0.0,
9,EASP003-01,A-6,20,First Removal,103.3,68.2,
9,EASP003-01,A-9,20,First Removal,140.1,80.4,
9,EASP003-01,B-1,20,First Removal,108.3,69.3,
9,EASP003-01,B-2,20,First Removal,115.2,77.3,
9,EASP003-01,B-4,20,First Removal,105.8,75.9,
9,EASP003-01,B-5,20,First Removal,112.0,70.0,
9,EASP003-01,B-6,20,First Removal,109.1,78.1,
9,EASP003-01,C-1,20,First Removal,117.8,63.2,
9,EASP003-01,C-2,20,First Removal,108.2,79.2,
9,EASP003-01,C-3,20,First Removal,107.3,80.6,
9,EASP003-01,C-4,20,First Removal,120.8,82.0,
9,EASP003-01,C-5,20,First Removal,129.2,89.9,
9,EASP003-01,A-1,20,Second Removal,111.6,86.6,
9,EASP003-01,A-3,20,Second Removal,112.0,91.3,
9,EASP003-01,A-5,20,Second Removal,125.2,86.5,
9,EASP003-01,A-7,20,Second Removal,123.0,83.6,
9,EASP003-01,A-8,20,Second Removal,114.8,83.0,
9,EASP003-01,B-10,20,Second Removal,101.5,49.8,
9,EASP003-01,B-3,20,Second Removal,116.7,68.5,
9,EASP003-01,B-7,20,Second Removal,113.2,60.9,
9,EASP003-01,B-8,20,Second Removal,100.6,53.3,
9,EASP003-01,B-9,20,Second Removal,104.6,78.6,
9,EASP003-01,C-10,20,Second Removal,111.1,88.9,
9,EASP003-01,C-6,20,Second Removal,107.2,70.2,
9,EASP003-01,C-7,20,Second Removal,0.0,0.0,
9,EASP003-01,C-8,20,Second Removal,126.9,84.6,
10,WR005-01,A-2,20,First Removal,159.6,74.8,
10,WR005-01,A-4,20,First Removal,23.5,8.0,
10,WR005-01,A-6,20,First Removal,139.7,36.3,
10,WR005-01,A-7,20,First Removal,95.2,80.2,
10,WR005-01,A-9,20,First Removal,100.9,68.1,
10,WR005-01,B-10,20,First Removal,13.1,4.1,
10,WR005-01,B-2,20,First Removal,82.6,20.2,
10,WR005-01,B-6,20,First Removal,39.0,9.5,
10,WR005-01,B-7,20,First Removal,0.0,0.0,
10,WR005-01,C-1,20,First Removal,21.7,6.9,
10,WR005-01,C-3,20,First Removal,0.0,0.0,
10,WR005-01,C-5,20,First Removal,0.0,0.0,
10,WR005-01,C-6,20,First Removal,71.1,3.2,
10,WR005-01,C-7,20,First Removal,91.6,14.7,
10,WR005-01,A-1,20,Second Removal,0.0,0.0,
10,WR005-01,A-10,20,Second Removal,0.0,0.0,
10,WR005-01,A-3,20,Second Removal,1.4,0.6,
10,WR005-01,A-5,20,Second Removal,1.5,0.7,
10,WR005-01,A-8,20,Second Removal,53.4,15.8,
10,WR005-01,B-1,20,Second Removal,0.0,0.0,
10,WR005-01,B-3,20,Second Removal,15.2,3.3,
10,WR005-01,B-5,20,Second Removal,0.0,0.0,
10,WR005-01,B-9,20,Second Removal,11.7,3.0,
10,WR005-01,C-10,20,Second Removal,110.4,49.5,
10,WR005-01,C-2,20,Second Removal,0.0,0.0,
10,WR005-01,C-4,20,Second Removal,0.0,0.0,
10,WR005-01,C-9,20,Second Removal,149.4,51.2,
3,EASP001-01,,20,First Removal,6.5,1.2,
3,EASP001-01,,20,Second Removal,18.9,2.0,
4,IV002-01,,20,First Removal,10.6,3.1,
4,IV002-01,,20,Second Removal,0.0,0.0,
1,WR004-01,A-6,22,First Removal,0.7,2.3,
1,WR004-01,A-7,22,First Removal,2.3,6.1,
1,WR004-01,A-8,22,First Removal,0.0,0.0,
1,WR004-01,A-9,22,First Removal,5.0,14.6,
1,WR004-01,B-10,22,First Removal,2.0,5.6,
1,WR004-01,B-6,22,First Removal,5.9,14.2,
1,WR004-01,B-7,22,First Removal,6.0,16.8,
1,WR004-01,B-8,22,First Removal,6.0,13.2,
1,WR004-01,B-9,22,First Removal,5.0,11.0,
1,WR004-01,C-10,22,First Removal,2.8,5.5,
1,WR004-01,C-6,22,First Removal,3.0,9.5,
1,WR004-01,C-7,22,First Removal,5.7,13.4,
1,WR004-01,C-8,22,First Removal,3.8,11.1,
1,WR004-01,C-9,22,First Removal,0.1,0.3,
1,WR004-01,A-1,22,Second Removal,1.7,3.9,
1,WR004-01,A-2,22,Second Removal,4.0,8.6,
1,WR004-01,A-3,22,Second Removal,4.9,12.6,
1,WR004-01,A-4,22,Second Removal,4.6,12.8,
1,WR004-01,A-5,22,Second Removal,1.4,4.5,
1,WR004-01,B-1,22,Second Removal,4.2,7.3,
1,WR004-01,B-2,22,Second Removal,7.2,12.1,
1,WR004-01,B-3,22,Second Removal,1.8,5.7,
1,WR004-01,B-4,22,Second Removal,3.5,9.3,
1,WR004-01,B-5,22,Second Removal,4.1,8.6,
1,WR004-01,C-1,22,Second Removal,0.0,0.0,
1,WR004-01,C-2,22,Second Removal,3.6,7.1,
1,WR004-01,C-3,22,Second Removal,2.9,11.1,
1,WR004-01,C-4,22,Second Removal,2.3,7.2,
1,WR004-01,C-5,22,Second Removal,2.1,5.0,
2,CASP005-01,A-2,22,First Removal,0.0,0.0,
2,CASP005-01,A-4,22,First Removal,9.2,7.4,
2,CASP005-01,A-5,22,First Removal,3.3,2.8,
2,CASP005-01,A-7,22,First Removal,4.4,4.6,
2,CASP005-01,A-9,22,First Removal,0.0,0.0,
2,CASP005-01,B-1,22,First Removal,13.0,11.3,
2,CASP005-01,B-2,22,First Removal,0.0,0.0,
2,CASP005-01,B-4,22,First Removal,0.0,0.0,
2,CASP005-01,B-5,22,First Removal,3.9,1.9,
2,CASP005-01,B-8,22,First Removal,0.0,0.0,
2,CASP005-01,C-1,22,First Removal,5.5,4.8,
2,CASP005-01,C-2,22,First Removal,2.0,1.3,
2,CASP005-01,C-4,22,First Removal,8.0,3.8,
2,CASP005-01,C-5,22,First Removal,2.1,1.8,
2,CASP005-01,C-9,22,First Removal,0.0,0.0,
2,CASP005-01,A-10,22,Second Removal,0.0,0.0,
2,CASP005-01,A-3,22,Second Removal,0.0,0.0,
2,CASP005-01,A-6,22,Second Removal,0.0,0.0,
2,CASP005-01,A-8,22,Second Removal,0.0,0.0,
2,CASP005-01,B-3,22,Second Removal,0.0,0.0,
2,CASP005-01,B-6,22,Second Removal,0.0,0.0,
2,CASP005-01,B-7,22,Second Removal,0.0,0.0,
2,CASP005-01,B-9,22,Second Removal,0.0,0.0,
2,CASP005-01,C-10,22,Second Removal,0.0,0.0,
2,CASP005-01,C-3,22,Second Removal,0.0,0.0,
2,CASP005-01,C-6,22,Second Removal,0.0,0.0,
2,CASP005-01,C-7,22,Second Removal,0.0,0.0,
2,CASP005-01,C-8,22,Second Removal,0.0,0.0,
5,EASP002-01,A-1,22,First Removal,9.9,7.1,
5,EASP002-01,A-10,22,First Removal,13.3,11.3,
5,EASP002-01,A-4,22,First Removal,13.1,10.1,
5,EASP002-01,A-6,22,First Removal,9.6,9.7,
5,EASP002-01,A-8,22,First Removal,12.0,10.3,
5,EASP002-01,B-2,22,First Removal,10.8,7.8,
5,EASP002-01,B-5,22,First Removal,12.3,9.5,
5,EASP002-01,B-6,22,First Removal,12.8,9.0,
5,EASP002-01,B-7,22,First Removal,8.9,6.3,
5,EASP002-01,B-8,22,First Removal,12.0,10.7,
5,EASP002-01,C-10,22,First Removal,12.8,8.7,
5,EASP002-01,C-3,22,First Removal,12.2,7.3,
5,EASP002-01,C-7,22,First Removal,10.6,5.7,
5,EASP002-01,C-8,22,First Removal,11.4,9.0,
5,EASP002-01,C-9,22,First Removal,14.3,11.5,
5,EASP002-01,A-2,22,Second Removal,0.0,0.0,
5,EASP002-01,A-3,22,Second Removal,3.8,2.4,
5,EASP002-01,A-5,22,Second Removal,6.9,5.6,
5,EASP002-01,A-7,22,Second Removal,6.3,6.3,
5,EASP002-01,A-9,22,Second Removal,2.9,4.0,
5,EASP002-01,B-1,22,Second Removal,0.0,0.0,
5,EASP002-01,B-10,22,Second Removal,0.0,0.0,
5,EASP002-01,B-3,22,Second Removal,7.8,6.9,
5,EASP002-01,B-4,22,Second Removal,3.9,5.1,
5,EASP002-01,B-8,22,Second Removal,2.2,2.9,
5,EASP002-01,C-1,22,Second Removal,7.4,6.3,
5,EASP002-01,C-2,22,Second Removal,0.0,0.0,
5,EASP002-01,C-4,22,Second Removal,7.0,6.5,
5,EASP002-01,C-5,22,Second Removal,5.8,6.5,
5,EASP002-01,C-6,22,Second Removal,0.4,0.4,
6,CASP006-01,A-10,22,First Removal,1.8,1.3,
6,CASP006-01,A-6,22,First Removal,2.2,3.7,
6,CASP006-01,A-7,22,First Removal,10.3,19.8,
6,CASP006-01,A-8,22,First Removal,9.6,14.8,
6,CASP006-01,A-9,22,First Removal,7.3,6.8,
6,CASP006-01,B-10,22,First Removal,4.9,17.2,
6,CASP006-01,B-6,22,First Removal,11.5,11.8,
6,CASP006-01,B-7,22,First Removal,7.9,14.8,
6,CASP006-01,B-8,22,First Removal,6.0,19.7,
