facility_name,trial_stage,bag_set,bag_number,product_name,percent_residual
Windrow,First Removal,B (green),9,Fiber Clamshell 9x9in,0.848
Windrow,First Removal,C (yellow),10,Fiber Clamshell 9x9in,
Windrow,First Removal,C (yellow),6,Fiber Clamshell 9x9in,
Windrow,First Removal,C (yellow),7,Fiber Clamshell 9x9in,
Windrow,First Removal,C (yellow),8,Fiber Clamshell 9x9in,
Windrow,First Removal,C (yellow),9,Fiber Clamshell 9x9in,
Windrow,Second Removal,A (blue),1,Fiber Clamshell 9x9in,
Windrow,Second Removal,A (blue),2,Fiber Clamshell 9x9in,
Windrow,Second Removal,A (blue),3,Fiber Clamshell 9x9in,
Windrow,Second Removal,A (blue),4,Fiber Clamshell 9x9in,
Windrow,Second Removal,A (blue),5,Fiber Clamshell 9x9in,
Windrow,Second Removal,B (green),1,Fiber Clamshell 9x9in,0.766
Windrow,Second Removal,B (green),2,Fiber Clamshell 9x9in,0.566
Windrow,Second Removal,B (green),3,Fiber Clamshell 9x9in,0.16
Windrow,Second Removal,B (green),4,Fiber Clamshell 9x9in,0.495
Windrow,Second Removal,B (green),5,Fiber Clamshell 9x9in,0.794
Windrow,Second Removal,C (yellow),1,Fiber Clamshell 9x9in,
Windrow,Second Removal,C (yellow),2,Fiber Clamshell 9x9in,
Windrow,Second Removal,C (yellow),3,Fiber Clamshell 9x9in,
Windrow,Second Removal,C (yellow),4,Fiber Clamshell 9x9in,
Windrow,Second Removal,C (yellow),5,Fiber Clamshell 9x9in,
CASP,First Removal,A (blue),2,Fiber Clamshell 9x9in,
CASP,First Removal,A (blue),4,Fiber Clamshell 9x9in,
CASP,First Removal,A (blue),5,Fiber Clamshell 9x9in,
CASP,First Removal,A (blue),7,Fiber Clamshell 9x9in,
CASP,First Removal,A (blue),9,Fiber Clamshell 9x9in,
CASP,First Removal,B (green),(blank),Fiber Clamshell 9x9in,0.725
CASP,First Removal,B (green),1,Fiber Clamshell 9x9in,1.983
CASP,First Removal,B (green),2,Fiber Clamshell 9x9in,1.797
CASP,First Removal,B (green),4,Fiber Clamshell 9x9in,1.352
CASP,First Removal,B (green),5,Fiber Clamshell 9x9in,1.077
CASP,First Removal,B (green),8,Fiber Clamshell 9x9in,1.065
CASP,First Removal,C (yellow),1,Fiber Clamshell 9x9in,
CASP,First Removal,C (yellow),2,Fiber Clamshell 9x9in,
CASP,First Removal,C (yellow),4,Fiber Clamshell 9x9in,
CASP,First Removal,C (yellow),5,Fiber Clamshell 9x9in,
CASP,First Removal,C (yellow),9,Fiber Clamshell 9x9in,
CASP,Second Removal,A (blue),10,Fiber Clamshell 9x9in,
CASP,Second Removal,A (blue),3,Fiber Clamshell 9x9in,
CASP,Second Removal,A (blue),6,Fiber Clamshell 9x9in,
CASP,Second Removal,A (blue),8,Fiber Clamshell 9x9in,
CASP,Second Removal,B (green),3,Fiber Clamshell 9x9in,1.728
CASP,Second Removal,B (green),6,Fiber Clamshell 9x9in,1.278
CASP,Second Removal,B (green),7,Fiber Clamshell 9x9in,1.267
CASP,Second Removal,B (green),9,Fiber Clamshell 9x9in,1.298
CASP,Second Removal,C (yellow),10,Fiber Clamshell 9x9in,
CASP,Second Removal,C (yellow),3,Fiber Clamshell 9x9in,
CASP,Second Removal,C (yellow),6,Fiber Clamshell 9x9in,
CASP,Second Removal,C (yellow),7,Fiber Clamshell 9x9in,
CASP,Second Removal,C (yellow),8,Fiber Clamshell 9x9in,
EASP,First Removal,A (blue),1,Fiber Clamshell 9x9in,
EASP,First Removal,A (blue),10,Fiber Clamshell 9x9in,
EASP,First Removal,A (blue),4,Fiber Clamshell 9x9in,
EASP,First Removal,A (blue),6,Fiber Clamshell 9x9in,
EASP,First Removal,A (blue),8,Fiber Clamshell 9x9in,
EASP,First Removal,B (green),2,Fiber Clamshell 9x9in,0.112
EASP,First Removal,B (green),5,Fiber Clamshell 9x9in,1.192
EASP,First Removal,B (green),6,Fiber Clamshell 9x9in,1.205
EASP,First Removal,B (green),7,Fiber Clamshell 9x9in,1.317
EASP,First Removal,B (green),8,Fiber Clamshell 9x9in,1.153
EASP,First Removal,C (yellow),10,Fiber Clamshell 9x9in,
EASP,First Removal,C (yellow),3,Fiber Clamshell 9x9in,
EASP,First Removal,C (yellow),7,Fiber Clamshell 9x9in,
EASP,First Removal,C (yellow),8,Fiber Clamshell 9x9in,
EASP,First Removal,C (yellow),9,Fiber Clamshell 9x9in,
EASP,Second Removal,A (blue),2,Fiber Clamshell 9x9in,
EASP,Second Removal,A (blue),3,Fiber Clamshell 9x9in,
EASP,Second Removal,A (blue),5,Fiber Clamshell 9x9in,
EASP,Second Removal,A (blue),7,Fiber Clamshell 9x9in,
EASP,Second Removal,A (blue),9,Fiber Clamshell 9x9in,
EASP,Second Removal,B (green),1,Fiber Clamshell 9x9in,0.77
EASP,Second Removal,B (green),10,Fiber Clamshell 9x9in,0.455
EASP,Second Removal,B (green),3,Fiber Clamshell 9x9in,0.64
EASP,Second Removal,B (green),4,Fiber Clamshell 9x9in,0.31
EASP,Second Removal,B (green),8,Fiber Clamshell 9x9in,0.45
EASP,Second Removal,C (yellow),1,Fiber Clamshell 9x9in,
EASP,Second Removal,C (yellow),2,Fiber Clamshell 9x9in,
EASP,Second Removal,C (yellow),4,Fiber Clamshell 9x9in,
EASP,Second Removal,C (yellow),5,Fiber Clamshell 9x9in,
EASP,Second Removal,C (yellow),6,Fiber Clamshell 9x9in,
CASP,First Removal,A (blue),10,Fiber Clamshell 9x9in,
CASP,First Removal,A (blue),6,Fiber Clamshell 9x9in,
CASP,First Removal,A (blue),7,Fiber Clamshell 9x9in,
CASP,First Removal,A (blue),8,Fiber Clamshell 9x9in,
CASP,First Removal,A (blue),9,Fiber Clamshell 9x9in,
CASP,First Removal,B (green),10,Fiber Clamshell 9x9in,1.095
CASP,First Removal,B (green),6,Fiber Clamshell 9x9in,1.797
CASP,First Removal,B (green),7,Fiber Clamshell 9x9in,1.426
CASP,First Removal,B (green),8,Fiber Clamshell 9x9in,1.206
CASP,First Removal,B (green),9,Fiber Clamshell 9x9in,1.712
CASP,First Removal,C (yellow),10,Fiber Clamshell 9x9in,
CASP,First Removal,C (yellow),6,Fiber Clamshell 9x9in,
CASP,First Removal,C (yellow),7,Fiber Clamshell 9x9in,
CASP,First Removal,C (yellow),8,Fiber Clamshell 9x9in,
CASP,First Removal,C (yellow),9,Fiber Clamshell 9x9in,
CASP,Second Removal,A (blue),1,Fiber Clamshell 9x9in,
CASP,Second Removal,A (blue),2,Fiber Clamshell 9x9in,
CASP,Second Removal,A (blue),4,Fiber Clamshell 9x9in,
CASP,Second Removal,A (blue),5,Fiber Clamshell 9x9in,
CASP,Second Removal,B (green),1,Fiber Clamshell 9x9in,0.284
CASP,Second Removal,B (green),2,Fiber Clamshell 9x9in,0.708
CASP,Second Removal,B (green),3,Fiber Clamshell 9x9in,0.945
CASP,Second Removal,B (green),4,Fiber Clamshell 9x9in,0.562
CASP,Second Removal,B (green),5,Fiber Clamshell 9x9in,1.62
CASP,Second Removal,C (yellow),1,Fiber Clamshell 9x9in,
CASP,Second Removal,C (yellow),2,Fiber Clamshell 9x9in,
CASP,Second Removal,C (yellow),3,Fiber Clamshell 9x9in,
CASP,Second Removal,C (yellow),4,Fiber Clamshell 9x9in,
CASP,Second Removal,C (yellow),5,Fiber Clamshell 9x9in,
CASP,First Removal,A (blue),1,Fiber Clamshell 9x9in,
CASP,First Removal,A (blue),10,Fiber Clamshell 9x9in,
CASP,First Removal,A (blue),4,Fiber Clamshell 9x9in,
CASP,First Removal,A (blue),5,Fiber Clamshell 9x9in,
CASP,First Removal,A (blue),7,Fiber Clamshell 9x9in,
CASP,First Removal,B (green),2,Fiber Clamshell 9x9in,0.18
CASP,First Removal,B (green),3,Fiber Clamshell 9x9in,0.659
CASP,First Removal,B (green),4,Fiber Clamshell 9x9in,0.409
CASP,First Removal,B (green),8,Fiber Clamshell 9x9in,0.213
CASP,First Removal,B (green),9,Fiber Clamshell 9x9in,
CASP,First Removal,C (yellow),10,Fiber Clamshell 9x9in,
CASP,First Removal,C (yellow),5,Fiber Clamshell 9x9in,
CASP,First Removal,C (yellow),7,Fiber Clamshell 9x9in,
CASP,First Removal,C (yellow),8,Fiber Clamshell 9x9in,
CASP,Second Removal,A (blue),2,Fiber Clamshell 9x9in,
CASP,Second Removal,A (blue),3,Fiber Clamshell 9x9in,
CASP,Second Removal,A (blue),6,Fiber Clamshell 9x9in,
CASP,Second Removal,A (blue),8,Fiber Clamshell 9x9in,
CASP,Second Removal,A (blue),9,Fiber Clamshell 9x9in,
CASP,Second Removal,B (green),1,Fiber Clamshell 9x9in,0
CASP,Second Removal,B (green),5,Fiber Clamshell 9x9in,0.509
CASP,Second Removal,B (green),6,Fiber Clamshell 9x9in,0
CASP,Second Removal,B (green),7,Fiber Clamshell 9x9in,0.362
CASP,Second Removal,C (yellow),1,Fiber Clamshell 9x9in,
CASP,Second Removal,C (yellow),2,Fiber Clamshell 9x9in,
CASP,Second Removal,C (yellow),3,Fiber Clamshell 9x9in,
CASP,Second Removal,C (yellow),6,Fiber Clamshell 9x9in,
CASP,Second Removal,C (yellow),9,Fiber Clamshell 9x9in,
ASP,First Removal,A (blue),1,Fiber Clamshell 9x9in,
ASP,First Removal,A (blue),2,Fiber Clamshell 9x9in,
ASP,First Removal,A (blue),3,Fiber Clamshell 9x9in,
ASP,First Removal,A (blue),4,Fiber Clamshell 9x9in,
ASP,First Removal,A (blue),5,Fiber Clamshell 9x9in,
ASP,First Removal,B (green),1,Fiber Clamshell 9x9in,0.66
ASP,First Removal,B (green),2,Fiber Clamshell 9x9in,1.115
ASP,First Removal,B (green),3,Fiber Clamshell 9x9in,
ASP,First Removal,B (green),4,Fiber Clamshell 9x9in,1.316
ASP,First Removal,B (green),5,Fiber Clamshell 9x9in,1.129
ASP,First Removal,C (yellow),1,Fiber Clamshell 9x9in,
ASP,First Removal,C (yellow),2,Fiber Clamshell 9x9in,
ASP,First Removal,C (yellow),3,Fiber Clamshell 9x9in,
ASP,First Removal,C (yellow),4,Fiber Clamshell 9x9in,
ASP,First Removal,C (yellow),5,Fiber Clamshell 9x9in,
ASP,Second Removal,A (blue),10,Fiber Clamshell 9x9in,
ASP,Second Removal,A (blue),6,Fiber Clamshell 9x9in,
ASP,Second Removal,A (blue),7,Fiber Clamshell 9x9in,
ASP,Second Removal,A (blue),8,Fiber Clamshell 9x9in,
ASP,Second Removal,A (blue),9,Fiber Clamshell 9x9in,
ASP,Second Removal,B (green),10,Fiber Clamshell 9x9in,1.08
ASP,Second Removal,B (green),6,Fiber Clamshell 9x9in,1.072
ASP,Second Removal,B (green),7,Fiber Clamshell 9x9in,1.074
ASP,Second Removal,B (green),8,Fiber Clamshell 9x9in,0.67
ASP,Second Removal,B (green),9,Fiber Clamshell 9x9in,0.992
ASP,Second Removal,C (yellow),10,Fiber Clamshell 9x9in,
ASP,Second Removal,C (yellow),6,Fiber Clamshell 9x9in,
ASP,Second Removal,C (yellow),7,Fiber Clamshell 9x9in,
ASP,Second Removal,C (yellow),8,Fiber Clamshell 9x9in,
ASP,Second Removal,C (yellow),9,Fiber Clamshell 9x9in,
EASP,First Removal,A (blue),10,Fiber Clamshell 9x9in,
EASP,First Removal,A (blue),2,Fiber Clamshell 9x9in,
EASP,First Removal,A (blue),4,Fiber Clamshell 9x9in,
EASP,First Removal,A (blue),6,Fiber Clamshell 9x9in,
EASP,First Removal,A (blue),9,Fiber Clamshell 9x9in,
EASP,First Removal,B (green),1,Fiber Clamshell 9x9in,1.103
EASP,First Removal,B (green),2,Fiber Clamshell 9x9in,1.177
EASP,First Removal,B (green),4,Fiber Clamshell 9x9in,1.414
EASP,First Removal,B (green),5,Fiber Clamshell 9x9in,1.19
EASP,First Removal,B (green),6,Fiber Clamshell 9x9in,0.662
EASP,First Removal,C (yellow),1,Fiber Clamshell 9x9in,
EASP,First Removal,C (yellow),2,Fiber Clamshell 9x9in,
EASP,First Removal,C (yellow),3,Fiber Clamshell 9x9in,
EASP,First Removal,C (yellow),4,Fiber Clamshell 9x9in,
EASP,First Removal,C (yellow),5,Fiber Clamshell 9x9in,
EASP,Second Removal,A (blue),1,Fiber Clamshell 9x9in,
EASP,Second Removal,A (blue),3,Fiber Clamshell 9x9in,
EASP,Second Removal,A (blue),5,Fiber Clamshell 9x9in,
EASP,Second Removal,A (blue),7,Fiber Clamshell 9x9in,
EASP,Second Removal,A (blue),8,Fiber Clamshell 9x9in,
EASP,Second Removal,B (green),10,Fiber Clamshell 9x9in,1.04
EASP,Second Removal,B (green),3,Fiber Clamshell 9x9in,1.068
EASP,Second Removal,B (green),7,Fiber Clamshell 9x9in,1.117
EASP,Second Removal,B (green),8,Fiber Clamshell 9x9in,1.087
EASP,Second Removal,B (green),9,Fiber Clamshell 9x9in,1.099
EASP,Second Removal,C (yellow),10,Fiber Clamshell 9x9in,
EASP,Second Removal,C (yellow),6,Fiber Clamshell 9x9in,
EASP,Second Removal,C (yellow),7,Fiber Clamshell 9x9in,
EASP,Second Removal,C (yellow),8,Fiber Clamshell 9x9in,
EASP,Second Removal,C (yellow),9,Fiber Clamshell 9x9in,
Windrow,First Removal,A (blue),2,Fiber Clamshell 9x9in,
Windrow,First Removal,A (blue),4,Fiber Clamshell 9x9in,
Windrow,First Removal,A (blue),6,Fiber Clamshell 9x9in,
Windrow,First Removal,A (blue),7,Fiber Clamshell 9x9in,
Windrow,First Removal,A (blue),9,Fiber Clamshell 9x9in,
Windrow,First Removal,B (green),10,Fiber Clamshell 9x9in,0.386
Windrow,First Removal,B (green),2,Fiber Clamshell 9x9in,0.469
Windrow,First Removal,B (green),4,Fiber Clamshell 9x9in,0.212
Windrow,First Removal,B (green),6,Fiber Clamshell 9x9in,0.146
Windrow,First Removal,B (green),7,Fiber Clamshell 9x9in,0
Windrow,First Removal,C (yellow),1,Fiber Clamshell 9x9in,
Windrow,First Removal,C (yellow),3,Fiber Clamshell 9x9in,
Windrow,First Removal,C (yellow),5,Fiber Clamshell 9x9in,
Windrow,First Removal,C (yellow),6,Fiber Clamshell 9x9in,
Windrow,First Removal,C (yellow),7,Fiber Clamshell 9x9in,
Windrow,Second Removal,A (blue),1,Fiber Clamshell 9x9in,
Windrow,Second Removal,A (blue),10,Fiber Clamshell 9x9in,
Windrow,Second Removal,A (blue),3,Fiber Clamshell 9x9in,
Windrow,Second Removal,A (blue),5,Fiber Clamshell 9x9in,
Windrow,Second Removal,A (blue),8,Fiber Clamshell 9x9in,
Windrow,Second Removal,B (green),1,Fiber Clamshell 9x9in,0
Windrow,Second Removal,B (green),3,Fiber Clamshell 9x9in,0
Windrow,Second Removal,B (green),5,Fiber Clamshell 9x9in,0.12
Windrow,Second Removal,B (green),9,Fiber Clamshell 9x9in,0.019
Windrow,Second Removal,C (yellow),10,Fiber Clamshell 9x9in,
Windrow,Second Removal,C (yellow),2,Fiber Clamshell 9x9in,
Windrow,Second Removal,C (yellow),4,Fiber Clamshell 9x9in,
Windrow,Second Removal,C (yellow),9,Fiber Clamshell 9x9in,
EASP,First Removal,(blank),(blank),Fiber Clamshell 9x9in,0.122
EASP,Second Removal,(blank),(blank),Fiber Clamshell 9x9in,0.078
In-Vessel,First Removal,(blank),(blank),Fiber Clamshell 9x9in,0
In-Vessel,Second Removal,(blank),(blank),Fiber Clamshell 9x9in,0
Windrow,First Removal,A (blue),10,Kraft Butcher Paper Pink,0.986
Windrow,First Removal,A (blue),6,Kraft Butcher Paper Pink,0.696
Windrow,First Removal,A (blue),7,Kraft Butcher Paper Pink,0.933
Windrow,First Removal,A (blue),8,Kraft Butcher Paper Pink,0.909
Windrow,First Removal,A (blue),9,Kraft Butcher Paper Pink,0.928
Windrow,First Removal,B (green),10,Kraft Butcher Paper Pink,0.476
Windrow,First Removal,B (green),6,Kraft Butcher Paper Pink,0.603
Windrow,First Removal,B (green),7,Kraft Butcher Paper Pink,0.506
Windrow,First Removal,B (green),8,Kraft Butcher Paper Pink,1.249
Windrow,First Removal,B (green),9,Kraft Butcher Paper Pink,0.888
Windrow,First Removal,C (yellow),10,Kraft Butcher Paper Pink,0.909
Windrow,First Removal,C (yellow),6,Kraft Butcher Paper Pink,1.016
Windrow,First Removal,C (yellow),7,Kraft Butcher Paper Pink,1.002
Windrow,First Removal,C (yellow),8,Kraft Butcher Paper Pink,1.057
Windrow,First Removal,C (yellow),9,Kraft Butcher Paper Pink,0.712
Windrow,Second Removal,A (blue),1,Kraft Butcher Paper Pink,0.705
Windrow,Second Removal,A (blue),2,Kraft Butcher Paper Pink,1.075
Windrow,Second Removal,A (blue),3,Kraft Butcher Paper Pink,0.903
Windrow,Second Removal,A (blue),4,Kraft Butcher Paper Pink,
Windrow,Second Removal,A (blue),5,Kraft Butcher Paper Pink,
Windrow,Second Removal,B (green),1,Kraft Butcher Paper Pink,0.456
Windrow,Second Removal,B (green),2,Kraft Butcher Paper Pink,0.792
Windrow,Second Removal,B (green),3,Kraft Butcher Paper Pink,
Windrow,Second Removal,B (green),4,Kraft Butcher Paper Pink,0
Windrow,Second Removal,B (green),5,Kraft Butcher Paper Pink,0.414
Windrow,Second Removal,C (yellow),1,Kraft Butcher Paper Pink,0.448
Windrow,Second Removal,C (yellow),2,Kraft Butcher Paper Pink,0.849
Windrow,Second Removal,C (yellow),3,Kraft Butcher Paper Pink,0
Windrow,Second Removal,C (yellow),4,Kraft Butcher Paper Pink,1.041
Windrow,Second Removal,C (yellow),5,Kraft Butcher Paper Pink,0.88
CASP,First Removal,A (blue),2,Kraft Butcher Paper Pink,1.764
CASP,First Removal,A (blue),4,Kraft Butcher Paper Pink,0
CASP,First Removal,A (blue),5,Kraft Butcher Paper Pink,1.299
CASP,First Removal,A (blue),7,Kraft Butcher Paper Pink,1.102
CASP,First Removal,A (blue),9,Kraft Butcher Paper Pink,1.017
CASP,First Removal,B (green),(blank),Kraft Butcher Paper Pink,
CASP,First Removal,B (green),1,Kraft Butcher Paper Pink,1.523
CASP,First Removal,B (green),2,Kraft Butcher Paper Pink,1.576
CASP,First Removal,B (green),4,Kraft Butcher Paper Pink,1.045
CASP,First Removal,B (green),5,Kraft Butcher Paper Pink,1.047
CASP,First Removal,B (green),8,Kraft Butcher Paper Pink,1.112
CASP,First Removal,C (yellow),1,Kraft Butcher Paper Pink,1.311
CASP,First Removal,C (yellow),2,Kraft Butcher Paper Pink,1.184
CASP,First Removal,C (yellow),4,Kraft Butcher Paper Pink,1.772
CASP,First Removal,C (yellow),5,Kraft Butcher Paper Pink,1.224
CASP,First Removal,C (yellow),9,Kraft Butcher Paper Pink,1.349
CASP,Second Removal,A (blue),10,Kraft Butcher Paper Pink,1.071
CASP,Second Removal,A (blue),3,Kraft Butcher Paper Pink,1.344
CASP,Second Removal,A (blue),6,Kraft Butcher Paper Pink,1.166
CASP,Second Removal,A (blue),8,Kraft Butcher Paper Pink,1.088
CASP,Second Removal,B (green),3,Kraft Butcher Paper Pink,1.342
CASP,Second Removal,B (green),6,Kraft Butcher Paper Pink,1.309
CASP,Second Removal,B (green),7,Kraft Butcher Paper Pink,1.173
CASP,Second Removal,B (green),9,Kraft Butcher Paper Pink,0.992
CASP,Second Removal,C (yellow),10,Kraft Butcher Paper Pink,0.783
CASP,Second Removal,C (yellow),3,Kraft Butcher Paper Pink,1.384
CASP,Second Removal,C (yellow),6,Kraft Butcher Paper Pink,1.409
CASP,Second Removal,C (yellow),7,Kraft Butcher Paper Pink,1.245
CASP,Second Removal,C (yellow),8,Kraft Butcher Paper Pink,0.72
EASP,First Removal,A (blue),1,Kraft Butcher Paper Pink,1.097
EASP,First Removal,A (blue),10,Kraft Butcher Paper Pink,1.163
EASP,First Removal,A (blue),4,Kraft Butcher Paper Pink,1.183
EASP,First Removal,A (blue),6,Kraft Butcher Paper Pink,1.16
EASP,First Removal,A (blue),8,Kraft Butcher Paper Pink,1.183
EASP,First Removal,B (green),2,Kraft Butcher Paper Pink,1.068
EASP,First Removal,B (green),5,Kraft Butcher Paper Pink,1.212
EASP,First Removal,B (green),6,Kraft Butcher Paper Pink,1.306
EASP,First Removal,B (green),7,Kraft Butcher Paper Pink,1.17
EASP,First Removal,B (green),8,Kraft Butcher Paper Pink,1.228
EASP,First Removal,C (yellow),10,Kraft Butcher Paper Pink,1.268
EASP,First Removal,C (yellow),3,Kraft Butcher Paper Pink,1.14
EASP,First Removal,C (yellow),7,Kraft Butcher Paper Pink,1.165
EASP,First Removal,C (yellow),8,Kraft Butcher Paper Pink,1.1
EASP,First Removal,C (yellow),9,Kraft Butcher Paper Pink,1.183
EASP,Second Removal,A (blue),2,Kraft Butcher Paper Pink,0.073
EASP,Second Removal,A (blue),3,Kraft Butcher Paper Pink,1.421
EASP,Second Removal,A (blue),5,Kraft Butcher Paper Pink,1.606
EASP,Second Removal,A (blue),7,Kraft Butcher Paper Pink,0
EASP,Second Removal,A (blue),9,Kraft Butcher Paper Pink,0.138
EASP,Second Removal,B (green),1,Kraft Butcher Paper Pink,0
EASP,Second Removal,B (green),10,Kraft Butcher Paper Pink,0
EASP,Second Removal,B (green),3,Kraft Butcher Paper Pink,1.051
EASP,Second Removal,B (green),4,Kraft Butcher Paper Pink,
EASP,Second Removal,B (green),8,Kraft Butcher Paper Pink,0.272
EASP,Second Removal,C (yellow),1,Kraft Butcher Paper Pink,0
EASP,Second Removal,C (yellow),2,Kraft Butcher Paper Pink,0.015
EASP,Second Removal,C (yellow),4,Kraft Butcher Paper Pink,0.19
EASP,Second Removal,C (yellow),5,Kraft Butcher Paper Pink,0.714
EASP,Second Removal,C (yellow),6,Kraft Butcher Paper Pink,0.51
CASP,First Removal,A (blue),10,Kraft Butcher Paper Pink,1.441
CASP,First Removal,A (blue),6,Kraft Butcher Paper Pink,1.09
CASP,First Removal,A (blue),7,Kraft Butcher Paper Pink,1.254
CASP,First Removal,A (blue),8,Kraft Butcher Paper Pink,1.278
CASP,First Removal,A (blue),9,Kraft Butcher Paper Pink,1.249
CASP,First Removal,B (green),10,Kraft Butcher Paper Pink,1.585
CASP,First Removal,B (green),6,Kraft Butcher Paper Pink,1.129
CASP,First Removal,B (green),7,Kraft Butcher Paper Pink,1.259
CASP,First Removal,B (green),8,Kraft Butcher Paper Pink,1.445
CASP,First Removal,B (green),9,Kraft Butcher Paper Pink,1.114
CASP,First Removal,C (yellow),10,Kraft Butcher Paper Pink,1.235
CASP,First Removal,C (yellow),6,Kraft Butcher Paper Pink,1.396
CASP,First Removal,C (yellow),7,Kraft Butcher Paper Pink,1.454
CASP,First Removal,C (yellow),8,Kraft Butcher Paper Pink,1.2
CASP,First Removal,C (yellow),9,Kraft Butcher Paper Pink,1.241
CASP,Second Removal,A (blue),1,Kraft Butcher Paper Pink,
CASP,Second Removal,A (blue),2,Kraft Butcher Paper Pink,1.064
CASP,Second Removal,A (blue),4,Kraft Butcher Paper Pink,1.27
CASP,Second Removal,A (blue),5,Kraft Butcher Paper Pink,
CASP,Second Removal,B (green),1,Kraft Butcher Paper Pink,0
CASP,Second Removal,B (green),2,Kraft Butcher Paper Pink,1.369
CASP,Second Removal,B (green),3,Kraft Butcher Paper Pink,1.283
CASP,Second Removal,B (green),4,Kraft Butcher Paper Pink,0
CASP,Second Removal,B (green),5,Kraft Butcher Paper Pink,1.181
CASP,Second Removal,C (yellow),1,Kraft Butcher Paper Pink,0
CASP,Second Removal,C (yellow),2,Kraft Butcher Paper Pink,1.101
CASP,Second Removal,C (yellow),3,Kraft Butcher Paper Pink,1.376
CASP,Second Removal,C (yellow),4,Kraft Butcher Paper Pink,0
CASP,Second Removal,C (yellow),5,Kraft Butcher Paper Pink,1.163
CASP,First Removal,A (blue),1,Kraft Butcher Paper Pink,0.421
CASP,First Removal,A (blue),10,Kraft Butcher Paper Pink,0.405
CASP,First Removal,A (blue),4,Kraft Butcher Paper Pink,0.567
CASP,First Removal,A (blue),5,Kraft Butcher Paper Pink,0.619
CASP,First Removal,A (blue),7,Kraft Butcher Paper Pink,0.866
CASP,First Removal,B (green),2,Kraft Butcher Paper Pink,0.6
CASP,First Removal,B (green),3,Kraft Butcher Paper Pink,0.133
CASP,First Removal,B (green),4,Kraft Butcher Paper Pink,0
CASP,First Removal,B (green),8,Kraft Butcher Paper Pink,0.673
CASP,First Removal,B (green),9,Kraft Butcher Paper Pink,
CASP,First Removal,C (yellow),10,Kraft Butcher Paper Pink,1.335
CASP,First Removal,C (yellow),5,Kraft Butcher Paper Pink,0.25
CASP,First Removal,C (yellow),7,Kraft Butcher Paper Pink,1.165
CASP,First Removal,C (yellow),8,Kraft Butcher Paper Pink,0.866
CASP,Second Removal,A (blue),2,Kraft Butcher Paper Pink,1.637
CASP,Second Removal,A (blue),3,Kraft Butcher Paper Pink,0.692
CASP,Second Removal,A (blue),6,Kraft Butcher Paper Pink,0.49
CASP,Second Removal,A (blue),8,Kraft Butcher Paper Pink,0.707
CASP,Second Removal,A (blue),9,Kraft Butcher Paper Pink,0.393
CASP,Second Removal,B (green),1,Kraft Butcher Paper Pink,0.505
CASP,Second Removal,B (green),5,Kraft Butcher Paper Pink,0.312
CASP,Second Removal,B (green),6,Kraft Butcher Paper Pink,1.736
CASP,Second Removal,B (green),7,Kraft Butcher Paper Pink,0
CASP,Second Removal,C (yellow),1,Kraft Butcher Paper Pink,0
CASP,Second Removal,C (yellow),2,Kraft Butcher Paper Pink,1.091
CASP,Second Removal,C (yellow),3,Kraft Butcher Paper Pink,1.183
CASP,Second Removal,C (yellow),6,Kraft Butcher Paper Pink,0.914
CASP,Second Removal,C (yellow),9,Kraft Butcher Paper Pink,1.482
ASP,First Removal,A (blue),1,Kraft Butcher Paper Pink,1.172
ASP,First Removal,A (blue),2,Kraft Butcher Paper Pink,1.229
ASP,First Removal,A (blue),3,Kraft Butcher Paper Pink,1.124
ASP,First Removal,A (blue),4,Kraft Butcher Paper Pink,
ASP,First Removal,A (blue),5,Kraft Butcher Paper Pink,1.21
ASP,First Removal,B (green),1,Kraft Butcher Paper Pink,
ASP,First Removal,B (green),2,Kraft Butcher Paper Pink,
ASP,First Removal,B (green),3,Kraft Butcher Paper Pink,
ASP,First Removal,B (green),4,Kraft Butcher Paper Pink,1.239
ASP,First Removal,B (green),5,Kraft Butcher Paper Pink,
ASP,First Removal,C (yellow),1,Kraft Butcher Paper Pink,1.181
ASP,First Removal,C (yellow),2,Kraft Butcher Paper Pink,1.169
ASP,First Removal,C (yellow),3,Kraft Butcher Paper Pink,1.157
ASP,First Removal,C (yellow),4,Kraft Butcher Paper Pink,1.215
ASP,First Removal,C (yellow),5,Kraft Butcher Paper Pink,1.111
ASP,Second Removal,A (blue),10,Kraft Butcher Paper Pink,
ASP,Second Removal,A (blue),6,Kraft Butcher Paper Pink,0.475
ASP,Second Removal,A (blue),7,Kraft Butcher Paper Pink,0
ASP,Second Removal,A (blue),8,Kraft Butcher Paper Pink,1.152
ASP,Second Removal,A (blue),9,Kraft Butcher Paper Pink,1.184
ASP,Second Removal,B (green),10,Kraft Butcher Paper Pink,0.816
ASP,Second Removal,B (green),6,Kraft Butcher Paper Pink,1.136
ASP,Second Removal,B (green),7,Kraft Butcher Paper Pink,0.721
ASP,Second Removal,B (green),8,Kraft Butcher Paper Pink,1.213
ASP,Second Removal,B (green),9,Kraft Butcher Paper Pink,0.974
ASP,Second Removal,C (yellow),10,Kraft Butcher Paper Pink,1.094
ASP,Second Removal,C (yellow),6,Kraft Butcher Paper Pink,0.979
ASP,Second Removal,C (yellow),7,Kraft Butcher Paper Pink,0.971
ASP,Second Removal,C (yellow),8,Kraft Butcher Paper Pink,0.962
ASP,Second Removal,C (yellow),9,Kraft Butcher Paper Pink,1.056
EASP,First Removal,A (blue),10,Kraft Butcher Paper Pink,1.706
